ID,Standard_Age,Site_Name,variable,Latitude,Longitude,Location,Sampling,Loc_Samp_NO,Loc_Samp_ALL,Earliest_Year,Most_Recent_Year,Early_Age,Late_Age,Time_Unit,Country,Title,Authors,DOI,file_dir
31.0,['Upper'], El Condor Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",-5.93,-77.3,13,29,1,3,41387.0,37747.0,0.041387,0.037747, Cal Year BP,PER, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\cheng2021\cheng2021condor.txt
32.0,['Upper'], Lapa Sem Fim Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",-16.15,-44.6,14,30,1,2,40384.0,35540.0,0.040384,0.03554, Cal Year BP,BRA, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\cheng2021\cheng2021lapa-sem-fim.txt
33.0,['Upper'], Paraiso Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",-4.07,-55.45,15,31,1,1,41554.0,36980.0,0.041554,0.03698, Cal Year BP,BRA, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\cheng2021\cheng2021paraiso.txt
34.0,['Upper'], Toca da Barriguda Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",-10.16,-40.86,16,32,1,1,39725.0,38536.0,0.039725,0.038536, Cal Year BP,BRA, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\cheng2021\cheng2021toca-barriguda.txt
35.0,['Upper'], Toca da Boa Vista Cave ,"['##"" in columns one and two.', '## depth\tdepth,,,millimeter,,speleothems,,,N,Depth from stalagmite top', '## age\tage,,,calendar year before present,,speleothems,,,N,', '## d18OcarbVPDB\tdelta 18O,calcium carbonate,,per mil VPDB,,speleothems,,isotope ratio mass spectrometry,N,']",-10.17,-40.87,17,33,1,1,48304.0,38808.0,0.048304,0.038808, Cal Year BP,BRA, Onset and termination of Heinrich Stadial 4 and the underlying climate dynamics," Hai Cheng, Yao Xu, Xiyu Dong, Jingyao Zhao, Hanying Li, Jonathan Baker, Ashish Sinha, Christoph Spotl, Haiwei Zhang, Wenjing Du, Baoyun Zong, Xue Jia, Gayatri Kathayat, Dianbing Liu, Yanjun Cai, Xianfeng Wang, Nicolas M. Strikis, Francisco W. Cruz, Augusto S. Auler, Anil K. Gupta, Raj Kumar Singh, Sonu Jaglan, Som Dutt, Zhengyu Liu, R. Lawrence Edwards ", 10.25921/ze3q-mv93,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\cheng2021\cheng2021toca-boa-vista.txt
36.0,['Upper'], Botuver?? Cave ,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothems,,,N,depth from top; the distance of dating sample drilled', '## age_calyrBP\tage,,,calendar year before present,,speleothems,,,N,age of subsample; year before 1950', '## d18O_aragcor\tdelta 18O,,,per mil VPDB,,speleothems,corrected,,N,delta 18O after aragonite correction']",-27.2,-49.2,18,34,1,1,25260.0,23340.0,0.02526,0.02334, Cal Year BP,BRA, Coupled atmosphere-ice-ocean dynamics during Heinrich Stadial 2," Dong, Xiyu, Gayatri Kathayat, Sune O. Rasmussen, Anders Svensson, Jeffrey P. Severinghaus, Hanying Li, Ashish Sinha, Yao Xu, Haiwei Zhang, Zhengguo Shi, Yanjun Cai, Carlos P??rez-Mej?-as, Jonathan Baker, Jingyao Zhao, Christoph Sp??tl, Andrea Columbu, Youfeng Ning, Nicol??s M. Str?-kis, Shitao Chen, Xianfeng Wang, Anil K. Gupta, Som Dutt, Fan Zhang, Francisco W. Cruz, Zhisheng An, R. Lawrence Edwards, Hai Cheng",10.1038/s41467-022-33583-4,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\dong2022\dong2022-btv-4c.txt
37.0,['Upper'], Marota Cave ,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothems,,,N,depth from top; the distance of dating sample drilled', '## age_calyrBP\tage,,,calendar year before present,,speleothems,,,N,age of subsample; year before 1950', '## d18O_aragcor\tdelta 18O,,,per mil VPDB,,speleothems,corrected,,N,delta 18O after aragonite correction']",-12.6,-41.0,19,35,1,2,24630.0,23320.0,0.02463,0.02332, Cal Year BP,BRA, Coupled atmosphere-ice-ocean dynamics during Heinrich Stadial 2," Dong, Xiyu, Gayatri Kathayat, Sune O. Rasmussen, Anders Svensson, Jeffrey P. Severinghaus, Hanying Li, Ashish Sinha, Yao Xu, Haiwei Zhang, Zhengguo Shi, Yanjun Cai, Carlos P??rez-Mej?-as, Jonathan Baker, Jingyao Zhao, Christoph Sp??tl, Andrea Columbu, Youfeng Ning, Nicol??s M. Str?-kis, Shitao Chen, Xianfeng Wang, Anil K. Gupta, Som Dutt, Fan Zhang, Francisco W. Cruz, Zhisheng An, R. Lawrence Edwards, Hai Cheng",10.1038/s41467-022-33583-4,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\dong2022\dong2022-mag.txt
38.0,['Upper'], Cueva del Diamante Cave ,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothems,,,N,depth from top; the distance of dating sample drilled', '## age_calyrBP\tage,,,calendar year before present,,speleothems,,,N,age of subsample; year before 1950', '## d18O_aragcor\tdelta 18O,,,per mil VPDB,,speleothems,corrected,,N,delta 18O after aragonite correction']",-5.7,-77.5,20,36,1,1,24200.0,23300.0,0.0242,0.0233, Cal Year BP,PER, Coupled atmosphere-ice-ocean dynamics during Heinrich Stadial 2," Dong, Xiyu, Gayatri Kathayat, Sune O. Rasmussen, Anders Svensson, Jeffrey P. Severinghaus, Hanying Li, Ashish Sinha, Yao Xu, Haiwei Zhang, Zhengguo Shi, Yanjun Cai, Carlos P??rez-Mej?-as, Jonathan Baker, Jingyao Zhao, Christoph Sp??tl, Andrea Columbu, Youfeng Ning, Nicol??s M. Str?-kis, Shitao Chen, Xianfeng Wang, Anil K. Gupta, Som Dutt, Fan Zhang, Francisco W. Cruz, Zhisheng An, R. Lawrence Edwards, Hai Cheng",10.1038/s41467-022-33583-4 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\dong2022\dong2022-nar-c.txt
39.0,['Upper'], Paix?￡o Cave ,"['##"" in columns one and two.', '## depth_mm\tdepth,,,millimeter,,speleothems,,,N,depth from top; the distance of dating sample drilled', '## age_calyrBP\tage,,,calendar year before present,,speleothems,,,N,age of subsample; year before 1950', '## d18O_aragcor\tdelta 18O,,,per mil VPDB,,speleothems,corrected,,N,delta 18O after aragonite correction']",-12.6,-41.0,19,37,2,2,24630.0,23820.0,0.02463,0.02382, Cal Year BP,BRA, Coupled atmosphere-ice-ocean dynamics during Heinrich Stadial 2," Dong, Xiyu, Gayatri Kathayat, Sune O. Rasmussen, Anders Svensson, Jeffrey P. Severinghaus, Hanying Li, Ashish Sinha, Yao Xu, Haiwei Zhang, Zhengguo Shi, Yanjun Cai, Carlos P??rez-Mej?-as, Jonathan Baker, Jingyao Zhao, Christoph Sp??tl, Andrea Columbu, Youfeng Ning, Nicol??s M. Str?-kis, Shitao Chen, Xianfeng Wang, Anil K. Gupta, Som Dutt, Fan Zhang, Francisco W. Cruz, Zhisheng An, R. Lawrence Edwards, Hai Cheng",10.1038/s41467-022-33583-4,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\dong2022\dong2022-px-07.txt
40.0,"['Meghalayan', 'Northgrippian', 'Greenlandian', 'Upper', 'Chibanian']", Buraca Gloriosa,"['##"" in columns one and two.', '## sampleID\tStalagmite ID,,,,,,,,C,', '## depth_mm\tdepth, , , mm, , , distance from top, ,N,', '## age_calBP\tage, , , calendar years before present, , , reference period: 1319-222448 yr_BP, analytical techique: radioisotopic ratios by MC-ICP-MS,N,', '## d13CcarbVPDB\tdelta 13C, calcium carbonate, , per mil VPDB, ,speleothems, , stable isotope mass spectrometry,N, \t\t', '## d18OcarbVPDB\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, , stable isotope mass spectrometry,N, ']",39.53,-8.78,21,38,1,2,222448.0,1319.0,0.222448,0.001319, Cal Year BP, Portugal, A stalagmite test of North Atlantic SST and Iberian hydroclimate linkages over the last two glacial cycles ," Rhawn F. Denniston, Amanda N. Houts, Yemane Asmerom, Alan D. Wanamaker Jr., Jonathan A. Haws, Victor J. Polyak, Diana L. Thatcher, Setsen Altan-Ochir, Alyssa C. Borowske, Sebastian F.M. Breitenbach, Caroline C. Ummenhofer, Frederico T. Regala, Michael M. Benedetti, and Nuno F. Bicho ",10.5194/cp-14-1893-2018 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\portugal\gloriosa2018iso.txt
41.0,"['Meghalayan', 'Northgrippian', 'Greenlandian']", Buraca Gloriosa,"['##"" in columns one and two.', '## age_BP2013\tage, , , calendar years before present, , , , ,N, Years BP relative to 2013AD', '## d13C\tdelta 13C, calcium carbonate, , per mil VPDB, ,speleothems, , isotope ratio mass spectrometry,N, \t\t', '## d18O\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, , isotope ratio mass spectrometry,N, ']",39.53,-8.78,21,39,2,2,9037.0,65.0,0.009037,6.5e-05, Cal Year BP, Portugal, Insights from a composite stalagmite isotope record ," Diana L. Thatcher, Alan D. Wanamaker, Rhawn F. Denniston, Yemane Asmerom, Victor J. Polyak, Daniel Fullick, Caroline C. Ummenhofer, David P. Gillikin, Jonathan A. Haws",10.1177/0959683620908648 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\portugal\gloriosa2020iso.txt
43.0,['Meghalayan'], Uamh an Tartair,"['##"" in columns one and two.', '## age_calBP2010\tage, , , calendar years before 2010AD, , , , ,N', '## age_AD\tage, , , years AD, , , , ,N', '## grownorm\tgrowth rate normalized, , , , ,speleothem, , ,N', '## growrate\tgrowth rate, , , um/yr, ,speleothem, , ,N']",58.15,-4.98,22,41,1,6,1679.0,2004.0,0.000271,0.0, AD, United Kingdom, A composite annual-resolution stalagmite record of North Atlantic climate over the last three millennia," Andy Baker, John C. Hellstrom, Bryce F. J. Kelly, Gregoire Mariethoz, and Valerie Trouet", 10.1038/srep10307,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\scotland\tartair2015su032.txt
44.0,['Meghalayan'], Uamh an Tartair,"['##"" in columns one and two.', '## age_calBP2010\tage, , , calendar years before 2010AD, , , , ,N', '## age_AD\tage, , , years AD, , , , ,N', '## grownorm\tgrowth rate normalized, , , , ,speleothem, , ,N', '## growrate\tgrowth rate, , , um/yr, ,speleothem, , ,N']",58.15,-4.98,22,42,2,6,-991.0,905.0,0.002941,0.001045, AD, United Kingdom, A composite annual-resolution stalagmite record of North Atlantic climate over the last three millennia," Andy Baker, John C. Hellstrom, Bryce F. J. Kelly, Gregoire Mariethoz, and Valerie Trouet", 10.1038/srep10307,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\scotland\tartair2015su961.txt
45.0,['Meghalayan'], Uamh an Tartair,"['##"" in columns one and two.', '## age_calBP2010\tage, , , calendar years before 2010AD, , , , ,N', '## age_AD\tage, , , years AD, , , , ,N', '## grownorm\tgrowth rate normalized, , , , ,speleothem, , ,N', '## growrate\tgrowth rate, , , um/yr, ,speleothem, , ,N']",58.15,-4.98,22,43,3,6,-991.0,905.0,0.002941,0.001045, AD, United Kingdom, A composite annual-resolution stalagmite record of North Atlantic climate over the last three millennia," Andy Baker, John C. Hellstrom, Bryce F. J. Kelly, Gregoire Mariethoz, and Valerie Trouet", 10.1038/srep10307,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\scotland\tartair2015su962.txt
46.0,['Meghalayan'], Uamh an Tartair,"['##"" in columns one and two.', '## age_calBP2010\tage, , , calendar years before 2010AD, , , , ,N', '## age_AD\tage, , , years AD, , , , ,N', '## grownorm\tgrowth rate normalized, , , , ,speleothem, , ,N', '## growrate\tgrowth rate, , , um/yr, ,speleothem, , ,N']",58.15,-4.98,22,44,4,6,-22.0,1781.0,0.001972,0.000169, AD, United Kingdom, A composite annual-resolution stalagmite record of North Atlantic climate over the last three millennia," Andy Baker, John C. Hellstrom, Bryce F. J. Kelly, Gregoire Mariethoz, and Valerie Trouet", 10.1038/srep10307,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\scotland\tartair2015su963.txt
47.0,['Meghalayan'], Uamh an Tartair,"['##"" in columns one and two.', '## age_calBP2010\tage, , , calendar years before 2010AD, , , , ,N', '## age_AD\tage, , , years AD, , , , ,N', '## grownorm\tgrowth rate normalized, , , , ,speleothem, , ,N', '## growrate\tgrowth rate, , , um/yr, ,speleothem, , ,N']",58.15,-4.98,22,45,5,6,906.0,1995.0,0.001044,0.0, AD, United Kingdom, A composite annual-resolution stalagmite record of North Atlantic climate over the last three millennia," Andy Baker, John C. Hellstrom, Bryce F. J. Kelly, Gregoire Mariethoz, and Valerie Trouet", 10.1038/srep10307,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\scotland\tartair2015su967.txt
48.0,['Meghalayan'], Uamh an Tartair,"['##"" in columns one and two.', '## age_calBP2010\tage, , , calendar years before 2010AD, , , , ,N', '## age_AD\tage, , , years AD, , , , ,N', '## grownorm\tgrowth rate normalized, SU stalagmite composite, , , ,speleothem, , ,N']",58.15,-4.98,22,46,6,6,-991.0,2004.0,0.002941,0.0, AD, United Kingdom, A composite annual-resolution stalagmite record of North Atlantic climate over the last three millennia," Andy Baker, John C. Hellstrom, Bryce F. J. Kelly, Gregoire Mariethoz, and Valerie Trouet", 10.1038/srep10307,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\scotland\tartair2015sucomp.txt
49.0,"['Meghalayan', 'Northgrippian']", Cueva de Asiul,"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N', '## age_calBP+\tage error maximum, , , calendar years before present, , , , ,N', '## age_calBP-\tage error minimum, , , calendar years before present, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, 0.1 per mil, per mil VPDB, ,speleothem, ,analytical technique: isotope ratio mass spectrometry,N ']",43.32,3.59,23,47,1,3,7769.0,-61.0,0.007769,0.0, Cal Year BP, Spain, North Atlantic forcing of moisture delivery to Europe throughout the Holocene ," Andrew C. Smith, Peter M. Wynn, Philip A. Barker, Melanie J. Leng, Stephen R. Noble, and Wlodek Tych", 10.1038/srep24745,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\spain\asiul2016asm.txt
50.0,"['Meghalayan', 'Northgrippian', 'Greenlandian', 'Upper']", Cueva de Asiul,"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N', '## age_calBP+\tage error maximum, , , calendar years before present, , , , ,N', '## age_calBP-\tage error minimum, , , calendar years before present, , , , ,N', '## d18OcarbVPDB\tdelta18O, calcium carbonate, 0.1 per mil, per mil VPDB, ,speleothem, ,analytical technique: isotope ratio mass spectrometry,N ']",43.32,3.59,23,48,2,3,12153.0,498.0,0.012153,0.000498, Cal Year BP, Spain, North Atlantic forcing of moisture delivery to Europe throughout the Holocene ," Andrew C. Smith, Peter M. Wynn, Philip A. Barker, Melanie J. Leng, Stephen R. Noble, and Wlodek Tych", 10.1038/srep24745,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\spain\asiul2016asr.txt
51.0,"['Meghalayan', 'Northgrippian', 'Greenlandian', 'Upper']", Cueva de Asiul,"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N', '## d18Ocarbnorm\tdelta18O normalized, calcium carbonate, y = 0.1 per mil; x = stalage, per mil VPDB, ,speleothem, reference period: 1981-1986 A.D.,analytical technique: isotope ratio mass spectrometry,N ', '## d18Odetrend\tdelta18O detrended cycle, calcium carbonate, , per mil VPDB, ,speleothem, , ,N ']",43.32,3.59,23,49,3,3,12148.0,-62.0,0.012148,0.0, Cal Year BP, Spain, North Atlantic forcing of moisture delivery to Europe throughout the Holocene ," Andrew C. Smith, Peter M. Wynn, Philip A. Barker, Melanie J. Leng, Stephen R. Noble, and Wlodek Tych", 10.1038/srep24745,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\spain\asiul2016composite.txt
52.0,"['Meghalayan', 'Northgrippian', 'Greenlandian']", Kaite Cave,"['##"" in columns one and two.', '## age_calBP\tage, , , calendar years before present, , , , ,N', '## age_calBPerr\tage error, , , calendar years, , , , ,N', '## d18Oivc\tdelta18O ice volume corrected, calcium carbonate, , per mil VPDB, ,speleothem, , IRMS,N ']",43.037441,-3.661833,24,50,1,1,9745.0,304.0,0.009745,0.000304, Cal Year BP, Spain, The control of the tropical North Atlantic on Holocene millennial climate oscillations," David Dominguez-Villar, Xianfeng Wang, Kristina Krklec, Hai Cheng, and R. Lawrence Edwards ", 10.1130/G38573.1 ,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\spain\kaite2017d18o.txt
53.0,"['Meghalayan', 'Northgrippian']", Kaite Cave,"['## depth_cm\tdepth, , , centimeter, , speleothems; climate reconstructions, , ,N, distance from top', '## age_calBP\tage, , , calendar year before present, , speleothems; climate reconstructions, , ,N,', '## 87Sr/86Sr\t87Sr/86Sr, calcium carbonate, , dimensionless, , speleothems, , thermal ionization mass spectrometry, N,', '## dustflux\tdust, , , gram per square meter per year, , speleothems; climate reconstructions, , , N, dust accumulation rate reconstructed by cave monitoring and mass balance modeling']",43.33,-3.66,25,51,1,1,4803.0,982.0,0.004803,0.000982, Cal Year BP,Western Europe," Strong links between Saharan dust fluxes, monsoon strength, and North Atlantic climate during the last 5000 years "," Juncal A. Cruz, Frank McDermott, Mar?-a J. Turrero, R. Lawrence Edwards, Javier Mart?-n-Chivelet",10.1126/sciadv.abe6102,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\spain\kaite2021sr.txt
55.0,['Upper'], Cueva Victoria ,"['##"" in columns one and two.', '## depth_cm\tdepth, , , cm, , speleothems, , ,N,', '## age_calBP\tage, , , calendar Kyears before present, , speleothems, , ,N,', '## d13CcarbVPDB\tdelta 13C, calcium carbonate, , per mil VPDB, ,speleothems, ,isotope ratio mass spectrometry,N, ', '## d18OcarbVPDB\tdelta 18O, calcium carbonate, , per mil VPDB, ,speleothems, ,isotope ratio mass spectrometry,N, ']",37.63,-0.82,26,53,1,3,86589.0,49205.0,0.086589,0.049205, Cal Year BP, Spain, New Insights From Speleothem Records," Alexander Budsky, Jasper A. Wassenburg, Regina Mertz-Kraus, Christoph Sp?tl, Klaus Peter Jochum, Luis Gibert, Denis Scholz ", 10.1029/2019GL084009,C:\Users\11\Desktop\石笋\-180-0\data\pub\data\paleo\speleothem\europe\spain\victoria2019sr01t.txt
